index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID
12827,Class2,1701765878.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,3qvqfnzdg358mord1cku
12828,Class2,1699019479.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,2,3qvqfnzdg358mord1cku
12829,Class2,1701525819.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_Cj9Ya2R7fZd6xs1q5mNQ,352,3,x8hldszj3z40bgxl4mci
12830,Class2,1703047882.0,Partially_Correct,1,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,312,3,58n0dsxyyqnriomw67id
12831,Class2,1700534075.0,Error1,0,Question_Az73sM0rHfWVKuc4X2kL,Method_BXr9AIsPQhwNvyGdZL57,0,5,4acutl013itvh9va99p7
12832,Class2,1697345772.0,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_5Q4KoXthUuYz3bvrTDFm,192,3,ef04ejvyvmh5votejbif
12833,Class2,1703252336.0,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_Cj9Ya2R7fZd6xs1q5mNQ,348,5,p6cp3ogj6xy2riczfupv
12834,Class2,1702651849.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,328,3,66f99grd556eyxjqk7pz
12835,Class2,1696590994.0,Absolutely_Correct,1,Question_VgKw8PjY1FR6cm2QI9XW,Method_5Q4KoXthUuYz3bvrTDFm,320,5,dfnvtf7qbi2955rjeaqx
12836,Class2,1699803118.0,Absolutely_Correct,3,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_Cj9Ya2R7fZd6xs1q5mNQ,208,4,2uxkhe454qk8jvk0ufvp
12837,Class2,1703331940.0,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,208,5,je7kqkmpwkosa7nkgfpx
12838,Class2,1701876162.0,Error2,0,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,324,3,xy7cro773yqyoblucwkp
12839,Class2,1699013559.0,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,492,3,99dj4o3b2f6m4jemke7d
12840,Class2,1701766675.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,372,7,3cic5ziycjx4ik4ll0v1
12841,Class2,1699096497.0,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,356,2,rd32gyblqsfn03xatnmt
12842,Class2,1702480014.0,Partially_Correct,1,Question_EhVPdmlB31M8WKGqL0wc,Method_m8vwGkEZc3TSW2xqYUoR,604,3,99dj4o3b2f6m4jemke7d
12843,Class2,1696865481.0,Error2,0,Question_BW0ItEaymH3TkD6S15JF,Method_5Q4KoXthUuYz3bvrTDFm,172,6,dgoapkg9vpnafks22kx4
12844,Class2,1697617410.0,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_5Q4KoXthUuYz3bvrTDFm,196,4,si6ymh6w7xbo2f40o0p8
12845,Class2,1697764425.0,Absolutely_Error,0,Question_x2L7AqbMuTjCwPFy6vNr,Method_m8vwGkEZc3TSW2xqYUoR,192,3,553l2g7kpifbvn82knxk
12846,Class2,1700553861.0,Partially_Correct,1,Question_EhVPdmlB31M8WKGqL0wc,Method_Cj9Ya2R7fZd6xs1q5mNQ,452,4,6tq9irjllweqmqe4u7sf
12847,Class2,1696662290.0,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,192,4,5mrih4nj5agvu67vao4m
12848,Class2,1696655274.0,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,324,4,si6ymh6w7xbo2f40o0p8
12849,Class2,1699875457.0,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,368,10,2zfdinkl7qrn0o62tlp4
12850,Class2,1700578469.0,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,320,3,6tq9irjllweqmqe4u7sf
12851,Class2,1697559438.0,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_BXr9AIsPQhwNvyGdZL57,320,5,shtnl1wh1mconb8od5ko
12852,Class2,1696300721.0,Error2,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_BXr9AIsPQhwNvyGdZL57,188,4,dfnvtf7qbi2955rjeaqx
12853,Class2,1702046663.0,Absolutely_Error,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,348,3,dfnvtf7qbi2955rjeaqx
12854,Class2,1697624624.0,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_5Q4KoXthUuYz3bvrTDFm,316,7,awxiqzybhp95e08qx1h5
12855,Class2,1700575081.0,Partially_Correct,2,Question_oCjnFLbIs4Uxwek9rBpu,Method_m8vwGkEZc3TSW2xqYUoR,348,3,2jvnsh0veb6qnn3uv6i8
12856,Class2,1700534859.0,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,352,5,shtnl1wh1mconb8od5ko
12857,Class2,1700553249.0,Absolutely_Error,0,Question_UXqN1F7G3Sbldz02vZne,Method_5Q4KoXthUuYz3bvrTDFm,312,2,si6ymh6w7xbo2f40o0p8
12858,Class2,1700666377.0,Error3,0,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,468,4,zyfp520tbnq5p2pvrkin
12859,Class2,1697297165.0,Absolutely_Correct,3,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_5Q4KoXthUuYz3bvrTDFm,320,5,9trgand057juzal1kecf
12860,Class2,1698418357.0,Error4,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,364,3,dfnvtf7qbi2955rjeaqx
12861,Class2,1696603783.0,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,344,3,rd32gyblqsfn03xatnmt
12862,Class2,1697192386.0,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,320,5,58n0dsxyyqnriomw67id
12863,Class2,1702391409.0,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,472,2,58n0dsxyyqnriomw67id
12864,Class2,1696831847.0,Absolutely_Correct,1,Question_BW0ItEaymH3TkD6S15JF,Method_gj1NLb4Jn7URf9K2kQPd,192,3,dfnvtf7qbi2955rjeaqx
12865,Class2,1695987704.0,Absolutely_Error,0,Question_x2L7AqbMuTjCwPFy6vNr,Method_m8vwGkEZc3TSW2xqYUoR,324,5,3m4gx52iq3mwqdycm8mm
12866,Class2,1703941401.0,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_5Q4KoXthUuYz3bvrTDFm,364,3,ugaiak78ggmnku4yndlt
12867,Class2,1697278022.0,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,0,3,n8pe3tt7qmlgojwhhsj0
12868,Class2,1701876519.0,Error2,0,Question_lU2wvHSZq7m43xiVroBc,Method_Cj9Ya2R7fZd6xs1q5mNQ,512,3,62olkigg7ntlaf6fzytl
12869,Class2,1699458085.0,Error2,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,324,3,xy7cro773yqyoblucwkp
12870,Class2,1695818667.0,Absolutely_Correct,1,Question_fZrP3FJ4ebUogW9V7taS,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,3,553l2g7kpifbvn82knxk
12871,Class2,1699431481.0,Error4,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,488,3,66f99grd556eyxjqk7pz
12872,Class2,1703986024.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,324,2,putb7ja6dwpdag4bwvnj
12873,Class2,1701344767.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,208,5,zyfp520tbnq5p2pvrkin
12874,Class2,1700228713.0,Partially_Correct,1,Question_QRm48lXxzdP7Tn1WgNOf,Method_BXr9AIsPQhwNvyGdZL57,328,2,4acutl013itvh9va99p7
12875,Class2,1702560376.0,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,344,11,vrdxefyyyx3tkticfqnv
12876,Class2,1700580525.0,Error2,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_Cj9Ya2R7fZd6xs1q5mNQ,308,2,dgoapkg9vpnafks22kx4
12877,Class2,1703503793.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,192,3,58n0dsxyyqnriomw67id
12878,Class2,1696947994.0,Partially_Correct,1,Question_tgOjrpZLw4RdVzQx85h6,Method_m8vwGkEZc3TSW2xqYUoR,320,3,5mrih4nj5agvu67vao4m
12879,Class2,1702033272.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,364,4,dfnvtf7qbi2955rjeaqx
12880,Class2,1700902957.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_5Q4KoXthUuYz3bvrTDFm,348,3,58n0dsxyyqnriomw67id
12881,Class2,1696517620.0,Absolutely_Correct,1,Question_VgKw8PjY1FR6cm2QI9XW,Method_gj1NLb4Jn7URf9K2kQPd,308,10,ik7o5ykfnku0qp74sy1i
12882,Class2,1699435874.0,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_m8vwGkEZc3TSW2xqYUoR,200,3,pkjom9yr5m9690fg6wsi
12883,Class2,1699878649.0,Absolutely_Error,0,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,484,15,yyz9rmyzzdp52h0glddp
12884,Class2,1699200082.0,Absolutely_Correct,3,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_m8vwGkEZc3TSW2xqYUoR,332,3,dfnvtf7qbi2955rjeaqx
12885,Class2,1700571887.0,Partially_Correct,2,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,452,3,3m4gx52iq3mwqdycm8mm
12886,Class2,1699258259.0,Error2,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,500,8,je7kqkmpwkosa7nkgfpx
12887,Class2,1703320057.0,Error3,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_Cj9Ya2R7fZd6xs1q5mNQ,452,4,rd32gyblqsfn03xatnmt
12888,Class2,1695988333.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,4,zyfp520tbnq5p2pvrkin
12889,Class2,1699509778.0,Absolutely_Error,0,Question_Az73sM0rHfWVKuc4X2kL,Method_5Q4KoXthUuYz3bvrTDFm,472,2,3qvqfnzdg358mord1cku
12890,Class2,1697638073.0,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_Cj9Ya2R7fZd6xs1q5mNQ,328,3,zyfp520tbnq5p2pvrkin
12891,Class2,1701446158.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,3,3m4gx52iq3mwqdycm8mm
12892,Class2,1699938182.0,Partially_Correct,1,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,476,6,bwvpzqnhh752noqjqj8d
12893,Class2,1700818709.0,Absolutely_Correct,3,Question_lU2wvHSZq7m43xiVroBc,Method_Cj9Ya2R7fZd6xs1q5mNQ,336,2,yyz9rmyzzdp52h0glddp
12894,Class2,1696673813.0,Error2,0,Question_fZrP3FJ4ebUogW9V7taS,Method_5Q4KoXthUuYz3bvrTDFm,208,3,9trgand057juzal1kecf
12895,Class2,1699001883.0,Absolutely_Correct,3,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_5Q4KoXthUuYz3bvrTDFm,184,2,awxiqzybhp95e08qx1h5
12896,Class2,1697470601.0,Absolutely_Error,0,Question_tgOjrpZLw4RdVzQx85h6,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,3,4acutl013itvh9va99p7
12897,Class2,1697733596.0,Absolutely_Correct,3,Question_TmKaGvfNoXYq4FZ2JrBu,Method_5Q4KoXthUuYz3bvrTDFm,196,13,shtnl1wh1mconb8od5ko
12898,Class2,1696301359.0,Error2,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_BXr9AIsPQhwNvyGdZL57,200,3,62olkigg7ntlaf6fzytl
12899,Class2,1701334719.0,Partially_Correct,2,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,352,4,9trgand057juzal1kecf
12900,Class2,1701440366.0,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,452,3,99dj4o3b2f6m4jemke7d
12901,Class2,1697617367.0,Error1,0,Question_BW0ItEaymH3TkD6S15JF,Method_BXr9AIsPQhwNvyGdZL57,0,4,2uxkhe454qk8jvk0ufvp
12902,Class2,1700534859.0,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,352,5,pkjom9yr5m9690fg6wsi
12903,Class2,1695027314.0,Absolutely_Correct,1,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,312,3,zyfp520tbnq5p2pvrkin
12904,Class2,1696594480.0,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,196,5,3cic5ziycjx4ik4ll0v1
12905,Class2,1701332684.0,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,348,5,x8hldszj3z40bgxl4mci
12906,Class2,1699530231.0,Partially_Correct,1,Question_TmKaGvfNoXYq4FZ2JrBu,Method_gj1NLb4Jn7URf9K2kQPd,348,4,4acutl013itvh9va99p7
12907,Class2,1698161098.0,Error1,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_BXr9AIsPQhwNvyGdZL57,0,1,553l2g7kpifbvn82knxk
12908,Class2,1697276753.0,Absolutely_Correct,1,Question_rvB9mVE6Kbd8jAY4NwPx,Method_gj1NLb4Jn7URf9K2kQPd,192,5,awxiqzybhp95e08qx1h5
12909,Class2,1698021981.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,356,4,awxiqzybhp95e08qx1h5
12910,Class2,1699947874.0,Error5,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_gj1NLb4Jn7URf9K2kQPd,0,--,6tq9irjllweqmqe4u7sf
12911,Class2,1702041953.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,3,rd32gyblqsfn03xatnmt
12912,Class2,1697631617.0,Error1,0,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_5Q4KoXthUuYz3bvrTDFm,0,4,9trgand057juzal1kecf
12913,Class2,1701500141.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,372,2,x8hldszj3z40bgxl4mci
12914,Class2,1701912497.0,Partially_Correct,2,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,3,x8hldszj3z40bgxl4mci
12915,Class2,1699091748.0,Absolutely_Error,0,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,344,2,9trgand057juzal1kecf
12916,Class2,1701005457.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,492,2,553l2g7kpifbvn82knxk
12917,Class2,1697363534.0,Partially_Correct,1,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,4,66f99grd556eyxjqk7pz
12918,Class2,1700149988.0,Partially_Correct,1,Question_Az73sM0rHfWVKuc4X2kL,Method_5Q4KoXthUuYz3bvrTDFm,320,2,2zfdinkl7qrn0o62tlp4
12919,Class2,1700693039.0,Partially_Correct,2,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,316,2,2uxkhe454qk8jvk0ufvp
12920,Class2,1700640898.0,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_m8vwGkEZc3TSW2xqYUoR,332,2,2zfdinkl7qrn0o62tlp4
12921,Class2,1703244225.0,Error3,0,Question_EhVPdmlB31M8WKGqL0wc,Method_BXr9AIsPQhwNvyGdZL57,448,8,6tq9irjllweqmqe4u7sf
12922,Class2,1697099415.0,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,280,4,62olkigg7ntlaf6fzytl
12923,Class2,1697976311.0,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,328,6,xy7cro773yqyoblucwkp
12924,Class2,1696748465.0,Absolutely_Correct,1,Question_rvB9mVE6Kbd8jAY4NwPx,Method_m8vwGkEZc3TSW2xqYUoR,196,10,bwvpzqnhh752noqjqj8d
12925,Class2,1699021896.0,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_Cj9Ya2R7fZd6xs1q5mNQ,460,3,putb7ja6dwpdag4bwvnj
12926,Class2,1697793826.0,Absolutely_Error,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_BXr9AIsPQhwNvyGdZL57,324,5,5mrih4nj5agvu67vao4m
12927,Class2,1703307712.0,Absolutely_Correct,3,Question_TmKaGvfNoXYq4FZ2JrBu,Method_BXr9AIsPQhwNvyGdZL57,372,3,5mrih4nj5agvu67vao4m
12928,Class2,1698656130.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,dfnvtf7qbi2955rjeaqx
12929,Class2,1697597423.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,0,1,p6cp3ogj6xy2riczfupv
12930,Class2,1701141190.0,Absolutely_Error,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,512,9,p6cp3ogj6xy2riczfupv
12931,Class2,1701271864.0,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_m8vwGkEZc3TSW2xqYUoR,340,4,62olkigg7ntlaf6fzytl
12932,Class2,1703919861.0,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,324,2,99dj4o3b2f6m4jemke7d
12933,Class2,1697300060.0,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,196,4,58n0dsxyyqnriomw67id
12934,Class2,1696907180.0,Absolutely_Error,0,Question_BW0ItEaymH3TkD6S15JF,Method_BXr9AIsPQhwNvyGdZL57,340,3,rd32gyblqsfn03xatnmt
12935,Class2,1700455943.0,Absolutely_Error,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,376,4,pkjom9yr5m9690fg6wsi
12936,Class2,1697690568.0,Error2,0,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_BXr9AIsPQhwNvyGdZL57,200,4,5mrih4nj5agvu67vao4m
12937,Class2,1697884510.0,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,320,8,62olkigg7ntlaf6fzytl
12938,Class2,1700832538.0,Absolutely_Error,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_BXr9AIsPQhwNvyGdZL57,508,9,dfnvtf7qbi2955rjeaqx
12939,Class2,1697278172.0,Error1,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,0,4,dfnvtf7qbi2955rjeaqx
12940,Class2,1700049940.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,324,3,zyfp520tbnq5p2pvrkin
12941,Class2,1700533920.0,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_5Q4KoXthUuYz3bvrTDFm,348,3,3m4gx52iq3mwqdycm8mm
12942,Class2,1703050525.0,Partially_Correct,2,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,332,2,yyz9rmyzzdp52h0glddp
12943,Class2,1700207326.0,Error2,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_BXr9AIsPQhwNvyGdZL57,188,2,553l2g7kpifbvn82knxk
12944,Class2,1703911668.0,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,0,2,62olkigg7ntlaf6fzytl
12945,Class2,1701265523.0,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,380,8,rd32gyblqsfn03xatnmt
12946,Class2,1701262862.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,476,9,si6ymh6w7xbo2f40o0p8
12947,Class2,1698229217.0,Error3,0,Question_h7pXNg80nJbw1C4kAPRm,Method_gj1NLb4Jn7URf9K2kQPd,320,4,3cic5ziycjx4ik4ll0v1
12948,Class2,1701875687.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,472,2,si6ymh6w7xbo2f40o0p8
12949,Class2,1697113384.0,Error1,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,0,2,je7kqkmpwkosa7nkgfpx
12950,Class2,1703170233.0,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,p6cp3ogj6xy2riczfupv
12951,Class2,1700489627.0,Error2,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_5Q4KoXthUuYz3bvrTDFm,600,8,3cic5ziycjx4ik4ll0v1
12952,Class2,1698473379.0,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_5Q4KoXthUuYz3bvrTDFm,328,3,2zfdinkl7qrn0o62tlp4
12953,Class2,1695997075.0,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,196,3,99dj4o3b2f6m4jemke7d
12954,Class2,1696828097.0,Partially_Correct,1,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,196,3,xy7cro773yqyoblucwkp
12955,Class2,1700562399.0,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,476,3,n8pe3tt7qmlgojwhhsj0
12956,Class2,1697457779.0,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,7,5mrih4nj5agvu67vao4m
12957,Class2,1700730325.0,Partially_Correct,1,Question_EhVPdmlB31M8WKGqL0wc,Method_gj1NLb4Jn7URf9K2kQPd,324,3,3qvqfnzdg358mord1cku
12958,Class2,1701616737.0,Error1,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,0,4,p6cp3ogj6xy2riczfupv
12959,Class2,1701875951.0,Error2,0,Question_lU2wvHSZq7m43xiVroBc,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,5,3m4gx52iq3mwqdycm8mm
12960,Class2,1700578543.0,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,332,3,yyz9rmyzzdp52h0glddp
12961,Class2,1701524114.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,0,5,bwvpzqnhh752noqjqj8d
12962,Class2,1697209231.0,Absolutely_Error,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,480,4,je7kqkmpwkosa7nkgfpx
12963,Class2,1700900521.0,Absolutely_Correct,3,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,320,3,zyfp520tbnq5p2pvrkin
12964,Class2,1700582325.0,Error1,0,Question_EhVPdmlB31M8WKGqL0wc,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,putb7ja6dwpdag4bwvnj
12965,Class2,1699453639.0,Absolutely_Error,0,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_m8vwGkEZc3TSW2xqYUoR,324,3,3qvqfnzdg358mord1cku
12966,Class2,1704017750.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,472,4,66f99grd556eyxjqk7pz
12967,Class2,1702478499.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,188,2,je7kqkmpwkosa7nkgfpx
12968,Class2,1698997578.0,Error5,0,Question_UXqN1F7G3Sbldz02vZne,Method_5Q4KoXthUuYz3bvrTDFm,0,--,99dj4o3b2f6m4jemke7d
12969,Class2,1701171399.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_5Q4KoXthUuYz3bvrTDFm,484,8,p6cp3ogj6xy2riczfupv
12970,Class2,1703986031.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,5,vrdxefyyyx3tkticfqnv
12971,Class2,1701875687.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,472,2,ugaiak78ggmnku4yndlt
12972,Class2,1701207722.0,Error2,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,2,dfnvtf7qbi2955rjeaqx
12973,Class2,1699194973.0,Error3,0,Question_pVKXjZn0BkSwYcsa7C31,Method_5Q4KoXthUuYz3bvrTDFm,476,5,dgoapkg9vpnafks22kx4
12974,Class2,1703256849.0,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,336,2,9trgand057juzal1kecf
12975,Class2,1699878656.0,Absolutely_Error,0,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,360,7,je7kqkmpwkosa7nkgfpx
